date,location_name,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,et0_fao_evapotranspiration
2015-10-11,Trans Nzoia (Kitale),22.3,12.4,17.7,0.0,0.0,10.0,2.89
2015-10-12,Trans Nzoia (Kitale),21.4,12.8,17.4,0.0,0.0,13.1,3.43
2015-10-13,Trans Nzoia (Kitale),25.8,14.2,19.9,0.0,0.0,10.5,4.03
2015-10-14,Trans Nzoia (Kitale),21.8,12.3,16.9,19.5,19.5,7.8,3.01
2015-10-15,Trans Nzoia (Kitale),21.4,12.5,16.8,0.0,0.0,12.6,3.53
2015-10-16,Trans Nzoia (Kitale),24.1,13.2,17.3,0.0,0.0,15.2,3.57
2015-10-17,Trans Nzoia (Kitale),22.1,11.4,17.3,0.0,0.0,10.0,3.85
2015-10-18,Trans Nzoia (Kitale),22.2,11.0,16.5,0.0,0.0,13.4,2.89
2015-10-19,Trans Nzoia (Kitale),22.1,12.9,17.8,14.1,14.1,22.9,2.76
2015-10-20,Trans Nzoia (Kitale),21.6,11.0,16.9,13.1,13.1,18.1,3.56
2015-10-21,Trans Nzoia (Kitale),21.1,12.5,16.6,0.0,0.0,17.9,3.03
2015-10-22,Trans Nzoia (Kitale),25.0,12.5,19.2,5.3,5.3,18.7,3.66
2015-10-23,Trans Nzoia (Kitale),24.0,12.3,17.7,0.0,0.0,8.3,3.74
2015-10-24,Trans Nzoia (Kitale),23.0,12.0,16.3,0.0,0.0,19.6,3.09
2015-10-25,Trans Nzoia (Kitale),22.8,11.7,15.9,0.0,0.0,18.4,2.32
2015-10-26,Trans Nzoia (Kitale),23.2,10.1,17.1,0.0,0.0,9.0,3.04
2015-10-27,Trans Nzoia (Kitale),20.9,10.7,16.1,30.6,30.6,10.3,3.53
2015-10-28,Trans Nzoia (Kitale),20.2,10.8,16.0,0.0,0.0,11.1,3.44
2015-10-29,Trans Nzoia (Kitale),25.3,13.1,18.7,0.0,0.0,21.2,4.2
2015-10-30,Trans Nzoia (Kitale),22.3,11.5,17.3,0.0,0.0,11.2,3.12
2015-10-31,Trans Nzoia (Kitale),23.6,10.9,16.8,6.9,6.9,15.3,3.08
2015-11-01,Trans Nzoia (Kitale),21.7,12.2,17.7,0.0,0.0,14.5,2.92
2015-11-02,Trans Nzoia (Kitale),21.7,11.6,16.8,0.0,0.0,15.3,3.45
2015-11-03,Trans Nzoia (Kitale),23.5,13.5,17.6,0.0,0.0,6.4,3.8
2015-11-04,Trans Nzoia (Kitale),25.8,14.3,19.5,0.8,0.8,15.5,4.28
2015-11-05,Trans Nzoia (Kitale),22.8,12.0,17.4,34.2,34.2,13.6,3.31
2015-11-06,Trans Nzoia (Kitale),23.4,11.3,16.8,0.0,0.0,24.7,3.68
2015-11-07,Trans Nzoia (Kitale),22.0,11.8,16.2,18.3,18.3,11.6,3.35
2015-11-08,Trans Nzoia (Kitale),22.6,11.4,18.2,10.5,10.5,15.4,3.87
2015-11-09,Trans Nzoia (Kitale),23.7,10.9,17.3,0.0,0.0,12.5,3.0
2015-11-10,Trans Nzoia (Kitale),22.4,11.1,18.0,0.9,0.9,8.2,3.08
2015-11-11,Trans Nzoia (Kitale),20.4,10.8,15.7,1.8,1.8,10.8,2.87
2015-11-12,Trans Nzoia (Kitale),22.8,13.0,17.1,4.4,4.4,15.4,3.7
2015-11-13,Trans Nzoia (Kitale),22.2,13.4,17.6,0.0,0.0,16.5,3.8
2015-11-14,Trans Nzoia (Kitale),23.1,13.9,18.1,18.2,18.2,13.7,3.5
2015-11-15,Trans Nzoia (Kitale),23.4,13.0,17.8,17.8,17.8,9.8,3.44
2015-11-16,Trans Nzoia (Kitale),23.0,12.0,17.2,0.0,0.0,14.6,3.65
2015-11-17,Trans Nzoia (Kitale),25.6,14.3,19.0,8.9,8.9,10.0,3.6
2015-11-18,Trans Nzoia (Kitale),24.1,12.2,17.5,0.0,0.0,12.7,3.04
2015-11-19,Trans Nzoia (Kitale),20.8,11.0,15.3,13.2,13.2,28.9,3.09
2015-11-20,Trans Nzoia (Kitale),21.9,10.4,16.2,2.1,2.1,7.8,3.36
2015-11-21,Trans Nzoia (Kitale),22.3,13.3,17.5,0.0,0.0,14.8,3.65
2015-11-22,Trans Nzoia (Kitale),23.5,11.8,17.9,8.0,8.0,12.9,3.04
2015-11-23,Trans Nzoia (Kitale),20.7,11.1,16.2,30.8,30.8,23.4,3.26
2015-11-24,Trans Nzoia (Kitale),23.2,9.6,16.3,1.1,1.1,18.8,2.58
2015-11-25,Trans Nzoia (Kitale),22.8,12.3,18.1,0.0,0.0,16.5,3.96
2015-11-26,Trans Nzoia (Kitale),24.3,13.1,18.0,0.0,0.0,16.1,3.81
2015-11-27,Trans Nzoia (Kitale),23.0,11.8,18.1,0.0,0.0,16.0,3.73
2015-11-28,Trans Nzoia (Kitale),24.8,13.0,18.5,0.0,0.0,12.5,3.48
2015-11-29,Trans Nzoia (Kitale),22.3,13.6,17.8,12.9,12.9,13.2,3.47
2015-11-30,Trans Nzoia (Kitale),21.1,11.3,16.9,47.1,47.1,12.1,3.09
2015-12-01,Trans Nzoia (Kitale),23.7,15.1,19.2,0.0,0.0,13.0,4.57
2015-12-02,Trans Nzoia (Kitale),24.1,12.2,18.9,2.5,2.5,17.0,3.55
2015-12-03,Trans Nzoia (Kitale),25.8,13.3,19.7,0.0,0.0,13.4,4.71
2015-12-04,Trans Nzoia (Kitale),25.2,13.7,18.4,0.0,0.0,13.1,3.23
2015-12-05,Trans Nzoia (Kitale),23.3,13.4,18.0,0.0,0.0,17.7,3.01
2015-12-06,Trans Nzoia (Kitale),24.9,14.0,18.2,0.0,0.0,10.3,4.21
2015-12-07,Trans Nzoia (Kitale),22.4,11.5,18.3,0.0,0.0,10.9,3.24
2015-12-08,Trans Nzoia (Kitale),22.2,10.1,16.0,0.0,0.0,14.0,2.45
2015-12-09,Trans Nzoia (Kitale),22.9,13.4,17.8,0.0,0.0,10.2,3.36
2015-12-10,Trans Nzoia (Kitale),23.1,10.9,17.6,13.1,13.1,11.7,3.17
2015-12-11,Trans Nzoia (Kitale),24.1,12.9,18.5,0.0,0.0,10.1,3.59
2015-12-12,Trans Nzoia (Kitale),24.2,14.1,18.4,0.0,0.0,19.2,3.72
2015-12-13,Trans Nzoia (Kitale),23.8,11.9,17.8,0.0,0.0,19.0,3.31
2015-12-14,Trans Nzoia (Kitale),23.5,11.3,17.6,0.0,0.0,14.3,3.44
2015-12-15,Trans Nzoia (Kitale),22.2,10.7,16.7,0.0,0.0,25.0,3.9
2015-12-16,Trans Nzoia (Kitale),25.2,12.5,18.5,0.0,0.0,15.0,3.56
2015-12-17,Trans Nzoia (Kitale),23.9,11.2,17.7,0.0,0.0,19.5,3.86
2015-12-18,Trans Nzoia (Kitale),23.2,11.6,17.8,0.0,0.0,11.3,2.95
2015-12-19,Trans Nzoia (Kitale),24.3,12.5,19.4,0.0,0.0,10.0,3.27
2015-12-20,Trans Nzoia (Kitale),24.0,15.1,19.4,20.2,20.2,8.6,3.22
2015-12-21,Trans Nzoia (Kitale),22.5,13.4,18.0,0.0,0.0,14.8,3.83
2015-12-22,Trans Nzoia (Kitale),26.5,14.5,20.2,7.7,7.7,21.2,4.19
2015-12-23,Trans Nzoia (Kitale),24.0,14.9,19.1,0.0,0.0,10.0,3.84
2015-12-24,Trans Nzoia (Kitale),22.9,13.9,18.4,0.0,0.0,18.1,3.84
2015-12-25,Trans Nzoia (Kitale),21.7,11.7,17.4,0.0,0.0,14.4,3.57
2015-12-26,Trans Nzoia (Kitale),24.2,11.6,17.4,0.0,0.0,24.8,3.79
2015-12-27,Trans Nzoia (Kitale),25.6,14.0,19.5,0.0,0.0,11.6,3.75
2015-12-28,Trans Nzoia (Kitale),23.0,11.4,16.3,10.8,10.8,14.6,3.26
2015-12-29,Trans Nzoia (Kitale),24.3,15.6,20.4,0.0,0.0,11.1,3.81
2015-12-30,Trans Nzoia (Kitale),23.6,12.5,19.3,0.0,0.0,22.0,4.15
2015-12-31,Trans Nzoia (Kitale),22.3,12.5,18.1,0.0,0.0,9.9,3.99
2016-01-01,Trans Nzoia (Kitale),26.5,14.3,20.4,0.0,0.0,12.3,3.53
2016-01-02,Trans Nzoia (Kitale),24.2,14.6,18.9,0.0,0.0,12.1,2.85
2016-01-03,Trans Nzoia (Kitale),21.3,11.7,17.2,0.0,0.0,14.1,3.34
2016-01-04,Trans Nzoia (Kitale),24.6,12.1,17.9,0.0,0.0,17.1,3.15
2016-01-05,Trans Nzoia (Kitale),23.9,11.9,17.5,0.0,0.0,19.4,3.33
2016-01-06,Trans Nzoia (Kitale),22.3,12.7,17.4,0.0,0.0,9.0,3.59
2016-01-07,Trans Nzoia (Kitale),26.2,14.0,20.9,0.0,0.0,18.8,4.61
2016-01-08,Trans Nzoia (Kitale),24.2,12.3,18.9,0.0,0.0,20.3,4.06
2016-01-09,Trans Nzoia (Kitale),25.2,11.7,18.6,0.0,0.0,13.0,3.07
2016-01-10,Trans Nzoia (Kitale),24.4,14.7,19.7,0.0,0.0,9.7,3.5
2016-01-11,Trans Nzoia (Kitale),25.6,12.5,19.5,0.0,0.0,19.5,3.47
2016-01-12,Trans Nzoia (Kitale),23.5,11.7,18.1,0.0,0.0,14.2,3.81
2016-01-13,Trans Nzoia (Kitale),24.5,12.0,17.8,0.0,0.0,12.9,3.28
2016-01-14,Trans Nzoia (Kitale),22.7,12.5,16.8,0.0,0.0,8.0,3.91
2016-01-15,Trans Nzoia (Kitale),24.7,13.2,20.0,0.0,0.0,10.3,3.37
2016-01-16,Trans Nzoia (Kitale),23.6,13.1,18.7,0.0,0.0,21.0,2.94
2016-01-17,Trans Nzoia (Kitale),26.1,14.3,20.0,0.0,0.0,12.7,3.18
2016-01-18,Trans Nzoia (Kitale),24.7,12.7,19.1,0.0,0.0,10.1,3.53
2016-01-19,Trans Nzoia (Kitale),23.9,11.6,17.6,0.0,0.0,25.4,3.82
2016-01-20,Trans Nzoia (Kitale),24.6,11.5,18.4,0.0,0.0,18.3,3.75
2016-01-21,Trans Nzoia (Kitale),27.6,16.5,20.8,0.0,0.0,15.2,4.23
2016-01-22,Trans Nzoia (Kitale),24.2,11.5,18.5,0.0,0.0,10.8,4.04
2016-01-23,Trans Nzoia (Kitale),24.0,13.3,19.8,0.0,0.0,14.5,4.25
2016-01-24,Trans Nzoia (Kitale),22.0,10.2,16.6,0.0,0.0,17.6,3.21
2016-01-25,Trans Nzoia (Kitale),24.7,13.2,18.4,0.0,0.0,12.6,3.36
2016-01-26,Trans Nzoia (Kitale),26.6,13.9,20.4,0.0,0.0,14.3,4.14
2016-01-27,Trans Nzoia (Kitale),23.0,12.8,17.3,0.0,0.0,28.8,3.35
2016-01-28,Trans Nzoia (Kitale),26.3,13.6,20.6,0.0,0.0,11.1,3.7
2016-01-29,Trans Nzoia (Kitale),23.7,14.6,18.9,0.0,0.0,14.6,3.9
2016-01-30,Trans Nzoia (Kitale),22.8,14.1,18.8,0.0,0.0,17.3,3.68
2016-01-31,Trans Nzoia (Kitale),26.4,16.9,21.1,0.0,0.0,7.6,3.93
2016-02-01,Trans Nzoia (Kitale),23.2,13.3,19.0,0.0,0.0,12.1,3.5
2016-02-02,Trans Nzoia (Kitale),26.6,14.2,20.8,2.4,2.4,13.4,3.61
2016-02-03,Trans Nzoia (Kitale),24.3,13.7,19.2,0.0,0.0,8.4,3.92
2016-02-04,Trans Nzoia (Kitale),26.7,13.5,20.1,0.0,0.0,7.2,3.46
2016-02-05,Trans Nzoia (Kitale),26.6,15.4,20.9,0.0,0.0,15.0,3.66
2016-02-06,Trans Nzoia (Kitale),26.0,15.2,21.0,0.0,0.0,17.6,3.97
2016-02-07,Trans Nzoia (Kitale),25.4,14.3,19.6,0.0,0.0,8.2,3.75
2016-02-08,Trans Nzoia (Kitale),23.1,11.6,17.3,0.0,0.0,22.0,3.06
2016-02-09,Trans Nzoia (Kitale),26.5,17.8,21.8,0.0,0.0,22.5,3.71
2016-02-10,Trans Nzoia (Kitale),26.1,14.3,19.3,0.0,0.0,9.0,3.61
2016-02-11,Trans Nzoia (Kitale),26.4,16.1,21.4,0.0,0.0,10.7,4.66
2016-02-12,Trans Nzoia (Kitale),23.6,14.4,19.1,0.0,0.0,12.0,4.15
2016-02-13,Trans Nzoia (Kitale),25.3,14.3,19.6,0.3,0.3,13.7,3.94
2016-02-14,Trans Nzoia (Kitale),24.6,13.7,20.2,0.0,0.0,12.2,4.26
2016-02-15,Trans Nzoia (Kitale),24.1,14.9,20.1,0.0,0.0,8.6,3.68
2016-02-16,Trans Nzoia (Kitale),27.5,16.4,22.3,0.0,0.0,12.4,3.99
2016-02-17,Trans Nzoia (Kitale),23.3,12.2,18.3,0.0,0.0,17.4,3.93
2016-02-18,Trans Nzoia (Kitale),26.4,13.9,19.6,0.0,0.0,17.0,3.93
2016-02-19,Trans Nzoia (Kitale),26.8,16.5,20.6,0.0,0.0,11.0,4.52
2016-02-20,Trans Nzoia (Kitale),25.2,15.2,20.8,0.0,0.0,10.5,3.81
2016-02-21,Trans Nzoia (Kitale),26.4,15.2,20.4,0.0,0.0,12.9,4.44
2016-02-22,Trans Nzoia (Kitale),25.6,15.9,20.6,0.0,0.0,9.2,3.5
2016-02-23,Trans Nzoia (Kitale),27.4,15.6,21.5,0.0,0.0,15.1,4.02
2016-02-24,Trans Nzoia (Kitale),24.7,14.7,19.8,0.0,0.0,8.7,3.96
2016-02-25,Trans Nzoia (Kitale),24.0,14.1,19.8,0.7,0.7,16.0,4.3
2016-02-26,Trans Nzoia (Kitale),25.8,14.0,20.4,0.0,0.0,11.9,3.39
2016-02-27,Trans Nzoia (Kitale),25.5,16.8,21.3,0.0,0.0,22.4,3.92
2016-02-28,Trans Nzoia (Kitale),24.8,12.4,18.9,0.0,0.0,13.6,3.45
2016-02-29,Trans Nzoia (Kitale),28.7,17.2,22.7,0.0,0.0,15.3,4.12
2016-03-01,Trans Nzoia (Kitale),26.5,14.0,20.2,0.0,0.0,13.8,3.89
2016-03-02,Trans Nzoia (Kitale),24.5,14.1,19.9,0.0,0.0,19.8,3.68
2016-03-03,Trans Nzoia (Kitale),26.0,13.8,20.3,0.4,0.4,20.0,4.01
2016-03-04,Trans Nzoia (Kitale),23.6,14.5,19.5,0.0,0.0,12.5,3.62
2016-03-05,Trans Nzoia (Kitale),25.7,15.0,19.7,3.2,3.2,8.1,3.82
2016-03-06,Trans Nzoia (Kitale),25.0,16.0,20.4,0.0,0.0,20.0,3.59
2016-03-07,Trans Nzoia (Kitale),27.7,14.4,21.3,0.0,0.0,13.7,4.24
2016-03-08,Trans Nzoia (Kitale),26.4,17.5,21.6,0.0,0.0,8.7,3.99
2016-03-09,Trans Nzoia (Kitale),25.6,15.2,20.4,0.0,0.0,9.3,4.42
2016-03-10,Trans Nzoia (Kitale),27.4,15.4,20.5,0.0,0.0,12.9,3.49
2016-03-11,Trans Nzoia (Kitale),27.2,16.0,21.4,7.5,7.5,11.4,4.16
2016-03-12,Trans Nzoia (Kitale),23.3,14.1,18.8,0.0,0.0,12.4,4.28
2016-03-13,Trans Nzoia (Kitale),25.4,13.8,20.7,0.0,0.0,13.0,3.98
2016-03-14,Trans Nzoia (Kitale),28.2,16.5,22.1,2.5,2.5,11.0,3.19
2016-03-15,Trans Nzoia (Kitale),26.9,18.3,22.8,27.5,27.5,7.2,3.84
2016-03-16,Trans Nzoia (Kitale),25.9,16.1,20.8,0.0,0.0,10.2,4.75
2016-03-17,Trans Nzoia (Kitale),25.1,15.4,19.5,0.0,0.0,14.0,3.54
2016-03-18,Trans Nzoia (Kitale),27.2,14.9,20.4,0.0,0.0,11.9,3.83
2016-03-19,Trans Nzoia (Kitale),29.2,17.7,22.4,0.0,0.0,11.8,3.64
2016-03-20,Trans Nzoia (Kitale),27.4,18.7,23.3,26.6,26.6,9.9,4.25
2016-03-21,Trans Nzoia (Kitale),24.9,16.7,20.9,2.0,2.0,14.4,4.23
2016-03-22,Trans Nzoia (Kitale),26.3,14.6,19.5,0.0,0.0,16.0,3.62
2016-03-23,Trans Nzoia (Kitale),26.6,16.4,21.3,0.0,0.0,15.2,4.44
2016-03-24,Trans Nzoia (Kitale),28.8,15.9,22.0,0.0,0.0,11.2,3.85
2016-03-25,Trans Nzoia (Kitale),27.2,17.9,22.2,1.5,1.5,14.8,4.26
2016-03-26,Trans Nzoia (Kitale),27.8,17.4,21.6,0.0,0.0,14.8,4.08
2016-03-27,Trans Nzoia (Kitale),30.6,17.1,23.9,0.0,0.0,11.2,4.51
2016-03-28,Trans Nzoia (Kitale),25.7,15.8,21.2,0.0,0.0,13.6,3.87
2016-03-29,Trans Nzoia (Kitale),30.6,19.9,24.4,10.3,10.3,7.3,4.09
2016-03-30,Trans Nzoia (Kitale),24.7,13.2,20.1,0.0,0.0,12.9,3.77
2016-03-31,Trans Nzoia (Kitale),29.6,18.1,22.9,3.6,3.6,10.5,3.85
2016-04-01,Trans Nzoia (Kitale),28.2,16.0,22.6,0.0,0.0,13.9,4.18
2016-04-02,Trans Nzoia (Kitale),27.9,17.0,22.2,13.4,13.4,6.8,4.5
2016-04-03,Trans Nzoia (Kitale),25.7,14.4,20.5,7.2,7.2,12.5,4.35
2016-04-04,Trans Nzoia (Kitale),26.4,16.1,21.2,0.0,0.0,15.2,3.93
2016-04-05,Trans Nzoia (Kitale),24.2,14.9,20.1,0.0,0.0,8.4,4.92
2016-04-06,Trans Nzoia (Kitale),28.1,17.4,21.4,0.0,0.0,10.5,4.2
2016-04-07,Trans Nzoia (Kitale),27.6,15.8,21.7,22.2,22.2,12.5,4.14
2016-04-08,Trans Nzoia (Kitale),28.7,15.8,22.0,14.9,14.9,17.6,3.91
2016-04-09,Trans Nzoia (Kitale),24.7,15.8,20.1,0.0,0.0,14.1,3.32
2016-04-10,Trans Nzoia (Kitale),25.7,15.0,20.6,31.4,31.4,8.8,4.16
2016-04-11,Trans Nzoia (Kitale),24.4,14.2,19.1,0.0,0.0,12.1,3.12
2016-04-12,Trans Nzoia (Kitale),27.8,15.8,21.5,2.5,2.5,8.6,4.67
2016-04-13,Trans Nzoia (Kitale),26.9,15.5,20.3,0.0,0.0,12.8,3.06
2016-04-14,Trans Nzoia (Kitale),27.8,16.5,22.6,0.0,0.0,24.6,3.81
2016-04-15,Trans Nzoia (Kitale),25.8,15.6,20.9,2.0,2.0,13.5,4.74
2016-04-16,Trans Nzoia (Kitale),28.5,15.2,22.0,2.3,2.3,8.0,3.9
2016-04-17,Trans Nzoia (Kitale),26.0,16.4,21.1,15.8,15.8,11.7,4.42
2016-04-18,Trans Nzoia (Kitale),26.5,17.0,21.5,3.6,3.6,16.0,3.97
2016-04-19,Trans Nzoia (Kitale),27.8,15.9,21.3,0.0,0.0,20.6,4.41
2016-04-20,Trans Nzoia (Kitale),24.5,13.2,20.2,0.0,0.0,9.5,3.89
2016-04-21,Trans Nzoia (Kitale),27.1,16.3,22.5,5.7,5.7,6.5,3.76
2016-04-22,Trans Nzoia (Kitale),26.3,15.8,20.5,2.6,2.6,14.6,4.66
2016-04-23,Trans Nzoia (Kitale),27.4,16.9,22.9,0.0,0.0,15.2,4.08
2016-04-24,Trans Nzoia (Kitale),24.0,14.0,18.8,0.0,0.0,16.9,2.72
2016-04-25,Trans Nzoia (Kitale),26.4,14.8,21.0,0.0,0.0,8.6,3.93
2016-04-26,Trans Nzoia (Kitale),27.5,17.9,22.4,0.0,0.0,11.4,4.72
2016-04-27,Trans Nzoia (Kitale),27.2,17.8,22.5,13.9,13.9,13.3,4.77
2016-04-28,Trans Nzoia (Kitale),25.8,14.8,19.4,6.8,6.8,13.5,3.42
2016-04-29,Trans Nzoia (Kitale),28.2,15.7,21.7,8.9,8.9,16.1,4.52
2016-04-30,Trans Nzoia (Kitale),26.2,15.3,21.7,12.5,12.5,12.6,4.13
2016-05-01,Trans Nzoia (Kitale),28.7,15.1,21.8,0.0,0.0,11.2,3.54
2016-05-02,Trans Nzoia (Kitale),25.3,15.0,21.1,0.0,0.0,12.0,4.7
2016-05-03,Trans Nzoia (Kitale),25.8,15.9,20.6,12.4,12.4,12.5,4.28
2016-05-04,Trans Nzoia (Kitale),27.7,16.6,21.7,19.2,19.2,9.1,4.88
2016-05-05,Trans Nzoia (Kitale),26.3,16.5,22.1,20.7,20.7,16.6,4.39
2016-05-06,Trans Nzoia (Kitale),27.1,17.0,22.6,0.0,0.0,16.3,3.91
2016-05-07,Trans Nzoia (Kitale),27.9,15.5,21.4,0.0,0.0,12.4,3.97
2016-05-08,Trans Nzoia (Kitale),24.6,16.5,20.6,0.0,0.0,17.2,4.04
2016-05-09,Trans Nzoia (Kitale),27.5,16.0,22.3,0.0,0.0,17.2,4.05
2016-05-10,Trans Nzoia (Kitale),25.1,13.2,19.9,4.3,4.3,18.8,3.69
2016-05-11,Trans Nzoia (Kitale),24.8,14.1,20.7,3.8,3.8,16.1,4.79
2016-05-12,Trans Nzoia (Kitale),25.5,14.8,20.7,0.0,0.0,12.7,3.92
2016-05-13,Trans Nzoia (Kitale),27.9,15.7,21.4,0.0,0.0,9.9,4.21
2016-05-14,Trans Nzoia (Kitale),27.9,17.2,21.6,6.6,6.6,23.2,4.07
2016-05-15,Trans Nzoia (Kitale),28.4,19.2,23.6,3.6,3.6,8.6,4.38
2016-05-16,Trans Nzoia (Kitale),28.3,17.4,22.1,0.0,0.0,15.7,4.24
2016-05-17,Trans Nzoia (Kitale),27.6,15.8,22.5,0.0,0.0,17.7,4.35
2016-05-18,Trans Nzoia (Kitale),25.4,16.4,21.0,0.6,0.6,17.7,4.23
2016-05-19,Trans Nzoia (Kitale),26.4,14.0,20.2,0.0,0.0,9.8,3.68
2016-05-20,Trans Nzoia (Kitale),25.8,14.2,21.0,0.0,0.0,10.7,4.49
2016-05-21,Trans Nzoia (Kitale),25.5,15.9,20.8,0.0,0.0,9.7,4.0
2016-05-22,Trans Nzoia (Kitale),29.6,19.5,23.7,0.0,0.0,11.5,4.48
2016-05-23,Trans Nzoia (Kitale),28.9,17.2,23.0,0.0,0.0,16.5,4.64
2016-05-24,Trans Nzoia (Kitale),28.4,17.3,22.3,0.0,0.0,8.8,4.44
2016-05-25,Trans Nzoia (Kitale),26.8,15.7,21.3,0.0,0.0,16.7,4.55
2016-05-26,Trans Nzoia (Kitale),25.2,14.4,19.9,0.0,0.0,8.3,3.55
2016-05-27,Trans Nzoia (Kitale),26.1,15.1,21.0,0.0,0.0,23.5,4.56
2016-05-28,Trans Nzoia (Kitale),26.4,14.0,20.6,0.0,0.0,11.7,4.01
2016-05-29,Trans Nzoia (Kitale),25.2,14.9,20.5,0.0,0.0,10.1,3.65
2016-05-30,Trans Nzoia (Kitale),28.6,17.4,21.8,1.4,1.4,10.6,3.98
2016-05-31,Trans Nzoia (Kitale),29.4,17.7,23.2,0.0,0.0,10.3,3.77
2016-06-01,Trans Nzoia (Kitale),29.9,18.7,23.5,0.0,0.0,21.5,4.36
2016-06-02,Trans Nzoia (Kitale),27.2,15.4,21.0,0.0,0.0,15.8,3.5
2016-06-03,Trans Nzoia (Kitale),25.8,16.5,21.3,0.0,0.0,19.0,2.93
2016-06-04,Trans Nzoia (Kitale),27.5,16.0,21.6,0.0,0.0,12.4,4.21
2016-06-05,Trans Nzoia (Kitale),24.7,14.7,20.5,0.0,0.0,19.4,4.31
2016-06-06,Trans Nzoia (Kitale),28.0,18.5,22.7,0.0,0.0,14.4,4.43
2016-06-07,Trans Nzoia (Kitale),26.2,15.6,21.8,0.0,0.0,14.5,3.77
2016-06-08,Trans Nzoia (Kitale),27.9,16.8,21.3,0.0,0.0,13.5,4.06
2016-06-09,Trans Nzoia (Kitale),26.5,17.3,21.7,0.0,0.0,17.0,4.15
2016-06-10,Trans Nzoia (Kitale),25.1,15.2,20.6,0.0,0.0,15.3,4.35
2016-06-11,Trans Nzoia (Kitale),26.5,14.4,20.8,0.0,0.0,17.0,4.11
2016-06-12,Trans Nzoia (Kitale),27.7,16.8,22.5,2.7,2.7,9.6,4.66
2016-06-13,Trans Nzoia (Kitale),27.2,16.7,22.2,0.0,0.0,11.0,5.02
2016-06-14,Trans Nzoia (Kitale),25.9,16.9,21.2,0.0,0.0,8.2,4.11
2016-06-15,Trans Nzoia (Kitale),25.0,13.2,19.4,0.0,0.0,14.5,4.86
2016-06-16,Trans Nzoia (Kitale),30.0,19.6,23.7,0.0,0.0,11.9,4.19
2016-06-17,Trans Nzoia (Kitale),26.6,15.9,21.5,0.0,0.0,13.0,4.5
2016-06-18,Trans Nzoia (Kitale),26.8,17.1,22.0,0.0,0.0,13.3,3.69
2016-06-19,Trans Nzoia (Kitale),23.8,15.3,19.9,0.0,0.0,14.2,2.66
2016-06-20,Trans Nzoia (Kitale),27.4,16.7,21.6,0.0,0.0,19.2,3.83
2016-06-21,Trans Nzoia (Kitale),27.8,15.9,21.6,0.0,0.0,12.3,4.14
2016-06-22,Trans Nzoia (Kitale),25.7,15.7,21.2,0.0,0.0,8.2,3.92
2016-06-23,Trans Nzoia (Kitale),26.2,16.7,22.2,0.0,0.0,26.5,4.03
2016-06-24,Trans Nzoia (Kitale),24.5,13.0,18.9,0.0,0.0,10.3,3.35
2016-06-25,Trans Nzoia (Kitale),26.8,18.0,22.1,0.0,0.0,7.4,4.39
2016-06-26,Trans Nzoia (Kitale),24.7,14.0,20.4,0.0,0.0,11.9,3.74
2016-06-27,Trans Nzoia (Kitale),26.2,13.2,20.2,0.0,0.0,15.8,3.88
2016-06-28,Trans Nzoia (Kitale),26.4,16.1,20.7,0.0,0.0,9.0,4.09
2016-06-29,Trans Nzoia (Kitale),25.9,15.0,21.2,0.0,0.0,22.9,3.85
2016-06-30,Trans Nzoia (Kitale),27.6,15.8,20.9,0.0,0.0,9.2,3.51
2016-07-01,Trans Nzoia (Kitale),26.3,13.3,20.2,0.0,0.0,13.2,3.92
2016-07-02,Trans Nzoia (Kitale),25.5,15.2,21.3,0.0,0.0,9.1,3.86
2016-07-03,Trans Nzoia (Kitale),29.8,18.7,23.7,0.0,0.0,17.7,3.75
2016-07-04,Trans Nzoia (Kitale),26.2,15.6,21.3,0.0,0.0,8.1,4.06
2016-07-05,Trans Nzoia (Kitale),25.5,15.3,20.1,0.0,0.0,12.2,3.84
2016-07-06,Trans Nzoia (Kitale),26.9,16.0,21.8,0.0,0.0,20.1,3.79
2016-07-07,Trans Nzoia (Kitale),28.3,16.6,21.4,0.0,0.0,11.5,4.48
2016-07-08,Trans Nzoia (Kitale),25.3,13.6,19.6,0.0,0.0,22.9,3.28
2016-07-09,Trans Nzoia (Kitale),26.4,16.8,21.8,0.0,0.0,15.8,3.86
2016-07-10,Trans Nzoia (Kitale),25.3,14.3,18.8,0.0,0.0,13.8,3.6
2016-07-11,Trans Nzoia (Kitale),27.2,14.0,20.9,0.0,0.0,15.5,4.29
2016-07-12,Trans Nzoia (Kitale),29.0,18.0,22.3,0.0,0.0,12.6,4.24
2016-07-13,Trans Nzoia (Kitale),24.3,12.9,18.9,0.0,0.0,11.9,3.47
2016-07-14,Trans Nzoia (Kitale),25.4,12.7,19.7,0.0,0.0,16.3,2.9
2016-07-15,Trans Nzoia (Kitale),23.5,13.6,19.3,0.0,0.0,9.6,3.29
2016-07-16,Trans Nzoia (Kitale),27.3,16.9,21.6,0.0,0.0,13.9,3.2
2016-07-17,Trans Nzoia (Kitale),25.2,14.5,19.3,0.0,0.0,16.2,4.18
2016-07-18,Trans Nzoia (Kitale),24.4,15.3,20.0,0.0,0.0,9.5,3.77
2016-07-19,Trans Nzoia (Kitale),25.7,14.2,20.5,0.8,0.8,7.2,3.98
2016-07-20,Trans Nzoia (Kitale),27.2,16.3,21.1,0.0,0.0,14.1,3.09
